Name,Class,Parent,ROI,Measurements
AI_Abnormal_2777,Abnormal,,RECTANGLE (2048 16384 256 256),AI_Confidence:0.863;Method:MONAI_Demo
AI_Abnormal_2778,Abnormal,,RECTANGLE (30208 16384 256 256),AI_Confidence:0.844;Method:MONAI_Demo
AI_Abnormal_2779,Abnormal,,RECTANGLE (31744 16384 256 256),AI_Confidence:0.758;Method:MONAI_Demo
AI_Abnormal_2780,Abnormal,,RECTANGLE (32768 16384 256 256),AI_Confidence:0.820;Method:MONAI_Demo
AI_Abnormal_2781,Abnormal,,RECTANGLE (34816 16384 256 256),AI_Confidence:0.804;Method:MONAI_Demo
AI_Abnormal_2782,Abnormal,,RECTANGLE (35328 16384 256 256),AI_Confidence:0.703;Method:MONAI_Demo
AI_Abnormal_2783,Abnormal,,RECTANGLE (39424 16384 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_2784,Abnormal,,RECTANGLE (41984 16384 256 256),AI_Confidence:0.895;Method:MONAI_Demo
AI_Abnormal_2785,Abnormal,,RECTANGLE (42496 16384 256 256),AI_Confidence:0.764;Method:MONAI_Demo
AI_Abnormal_2786,Abnormal,,RECTANGLE (43008 16384 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_2787,Abnormal,,RECTANGLE (45568 16384 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_2788,Abnormal,,RECTANGLE (46080 16384 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_2789,Abnormal,,RECTANGLE (47104 16384 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_2790,Abnormal,,RECTANGLE (48128 16384 256 256),AI_Confidence:0.920;Method:MONAI_Demo
AI_Abnormal_2791,Abnormal,,RECTANGLE (50688 16384 256 256),AI_Confidence:0.749;Method:MONAI_Demo
AI_Abnormal_2792,Abnormal,,RECTANGLE (51712 16384 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_2793,Abnormal,,RECTANGLE (53760 16384 256 256),AI_Confidence:0.720;Method:MONAI_Demo
AI_Abnormal_2794,Abnormal,,RECTANGLE (54272 16384 256 256),AI_Confidence:0.866;Method:MONAI_Demo
AI_Abnormal_2795,Abnormal,,RECTANGLE (55296 16384 256 256),AI_Confidence:0.923;Method:MONAI_Demo
AI_Abnormal_2796,Abnormal,,RECTANGLE (56320 16384 256 256),AI_Confidence:0.709;Method:MONAI_Demo
AI_Abnormal_2797,Abnormal,,RECTANGLE (57344 16384 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_2798,Abnormal,,RECTANGLE (60416 16384 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_2799,Abnormal,,RECTANGLE (63488 16384 256 256),AI_Confidence:0.827;Method:MONAI_Demo
AI_Abnormal_2800,Abnormal,,RECTANGLE (64000 16384 256 256),AI_Confidence:0.773;Method:MONAI_Demo
AI_Abnormal_2801,Abnormal,,RECTANGLE (64512 16384 256 256),AI_Confidence:0.781;Method:MONAI_Demo
AI_Abnormal_2802,Abnormal,,RECTANGLE (66048 16384 256 256),AI_Confidence:0.794;Method:MONAI_Demo
AI_Abnormal_2803,Abnormal,,RECTANGLE (66560 16384 256 256),AI_Confidence:0.797;Method:MONAI_Demo
AI_Abnormal_2804,Abnormal,,RECTANGLE (71680 16384 256 256),AI_Confidence:0.738;Method:MONAI_Demo
AI_Abnormal_2805,Abnormal,,RECTANGLE (73728 16384 256 256),AI_Confidence:0.726;Method:MONAI_Demo
AI_Abnormal_2806,Abnormal,,RECTANGLE (80384 16384 256 256),AI_Confidence:0.833;Method:MONAI_Demo
AI_Abnormal_2807,Abnormal,,RECTANGLE (83456 16384 256 256),AI_Confidence:0.813;Method:MONAI_Demo
AI_Abnormal_2808,Abnormal,,RECTANGLE (83968 16384 256 256),AI_Confidence:0.840;Method:MONAI_Demo
AI_Abnormal_2809,Abnormal,,RECTANGLE (85504 16384 256 256),AI_Confidence:0.842;Method:MONAI_Demo
AI_Abnormal_2810,Abnormal,,RECTANGLE (86016 16384 256 256),AI_Confidence:0.722;Method:MONAI_Demo
AI_Abnormal_2811,Abnormal,,RECTANGLE (87040 16384 256 256),AI_Confidence:0.737;Method:MONAI_Demo
AI_Abnormal_2812,Abnormal,,RECTANGLE (90112 16384 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_2813,Abnormal,,RECTANGLE (91136 16384 256 256),AI_Confidence:0.799;Method:MONAI_Demo
AI_Abnormal_2814,Abnormal,,RECTANGLE (93184 16384 256 256),AI_Confidence:0.956;Method:MONAI_Demo
AI_Abnormal_2815,Abnormal,,RECTANGLE (93696 16384 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_2816,Abnormal,,RECTANGLE (95232 16384 256 256),AI_Confidence:0.985;Method:MONAI_Demo
AI_Abnormal_2817,Abnormal,,RECTANGLE (99328 16384 256 256),AI_Confidence:0.726;Method:MONAI_Demo
AI_Abnormal_2818,Abnormal,,RECTANGLE (101376 16384 256 256),AI_Confidence:0.943;Method:MONAI_Demo
AI_Abnormal_2819,Abnormal,,RECTANGLE (101888 16384 256 256),AI_Confidence:0.725;Method:MONAI_Demo
AI_Abnormal_2820,Abnormal,,RECTANGLE (106496 16384 256 256),AI_Confidence:0.802;Method:MONAI_Demo
AI_Abnormal_2821,Abnormal,,RECTANGLE (112640 16384 256 256),AI_Confidence:0.796;Method:MONAI_Demo
AI_Abnormal_2822,Abnormal,,RECTANGLE (117248 16384 256 256),AI_Confidence:0.865;Method:MONAI_Demo
AI_Abnormal_2823,Abnormal,,RECTANGLE (119296 16384 256 256),AI_Confidence:0.961;Method:MONAI_Demo
AI_Abnormal_2824,Abnormal,,RECTANGLE (119808 16384 256 256),AI_Confidence:0.715;Method:MONAI_Demo
AI_Abnormal_2825,Abnormal,,RECTANGLE (121344 16384 256 256),AI_Confidence:0.869;Method:MONAI_Demo
AI_Abnormal_2826,Abnormal,,RECTANGLE (121856 16384 256 256),AI_Confidence:0.831;Method:MONAI_Demo
AI_Abnormal_2827,Abnormal,,RECTANGLE (128000 16384 256 256),AI_Confidence:0.881;Method:MONAI_Demo
AI_Abnormal_2828,Abnormal,,RECTANGLE (129024 16384 256 256),AI_Confidence:0.889;Method:MONAI_Demo
AI_Abnormal_2829,Abnormal,,RECTANGLE (130048 16384 256 256),AI_Confidence:0.942;Method:MONAI_Demo
AI_Abnormal_2830,Abnormal,,RECTANGLE (171008 16384 256 256),AI_Confidence:0.800;Method:MONAI_Demo
AI_Abnormal_2831,Abnormal,,RECTANGLE (175104 16384 256 256),AI_Confidence:0.725;Method:MONAI_Demo
AI_Abnormal_2832,Abnormal,,RECTANGLE (180736 16384 256 256),AI_Confidence:0.831;Method:MONAI_Demo
AI_Abnormal_2833,Abnormal,,RECTANGLE (181248 16384 256 256),AI_Confidence:0.947;Method:MONAI_Demo
AI_Abnormal_2834,Abnormal,,RECTANGLE (183296 16384 256 256),AI_Confidence:0.825;Method:MONAI_Demo
AI_Abnormal_2835,Abnormal,,RECTANGLE (184832 16384 256 256),AI_Confidence:0.733;Method:MONAI_Demo
AI_Abnormal_2836,Abnormal,,RECTANGLE (187392 16384 256 256),AI_Confidence:0.732;Method:MONAI_Demo
AI_Abnormal_2837,Abnormal,,RECTANGLE (31232 16896 256 256),AI_Confidence:0.920;Method:MONAI_Demo
AI_Abnormal_2838,Abnormal,,RECTANGLE (31744 16896 256 256),AI_Confidence:0.701;Method:MONAI_Demo
AI_Abnormal_2839,Abnormal,,RECTANGLE (34816 16896 256 256),AI_Confidence:0.813;Method:MONAI_Demo
AI_Abnormal_2840,Abnormal,,RECTANGLE (35840 16896 256 256),AI_Confidence:0.863;Method:MONAI_Demo
AI_Abnormal_2841,Abnormal,,RECTANGLE (37888 16896 256 256),AI_Confidence:0.707;Method:MONAI_Demo
AI_Abnormal_2842,Abnormal,,RECTANGLE (38912 16896 256 256),AI_Confidence:0.733;Method:MONAI_Demo
AI_Abnormal_2843,Abnormal,,RECTANGLE (40448 16896 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_2844,Abnormal,,RECTANGLE (44032 16896 256 256),AI_Confidence:0.896;Method:MONAI_Demo
AI_Abnormal_2845,Abnormal,,RECTANGLE (44544 16896 256 256),AI_Confidence:0.716;Method:MONAI_Demo
AI_Abnormal_2846,Abnormal,,RECTANGLE (47616 16896 256 256),AI_Confidence:0.865;Method:MONAI_Demo
AI_Abnormal_2847,Abnormal,,RECTANGLE (49152 16896 256 256),AI_Confidence:0.919;Method:MONAI_Demo
AI_Abnormal_2848,Abnormal,,RECTANGLE (49664 16896 256 256),AI_Confidence:0.831;Method:MONAI_Demo
AI_Abnormal_2849,Abnormal,,RECTANGLE (50176 16896 256 256),AI_Confidence:0.723;Method:MONAI_Demo
AI_Abnormal_2850,Abnormal,,RECTANGLE (50688 16896 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_2851,Abnormal,,RECTANGLE (51712 16896 256 256),AI_Confidence:0.813;Method:MONAI_Demo
AI_Abnormal_2852,Abnormal,,RECTANGLE (54784 16896 256 256),AI_Confidence:0.720;Method:MONAI_Demo
AI_Abnormal_2853,Abnormal,,RECTANGLE (61440 16896 256 256),AI_Confidence:0.757;Method:MONAI_Demo
AI_Abnormal_2854,Abnormal,,RECTANGLE (66048 16896 256 256),AI_Confidence:0.879;Method:MONAI_Demo
AI_Abnormal_2855,Abnormal,,RECTANGLE (66560 16896 256 256),AI_Confidence:0.717;Method:MONAI_Demo
AI_Abnormal_2856,Abnormal,,RECTANGLE (70656 16896 256 256),AI_Confidence:0.879;Method:MONAI_Demo
AI_Abnormal_2857,Abnormal,,RECTANGLE (71168 16896 256 256),AI_Confidence:0.843;Method:MONAI_Demo
AI_Abnormal_2858,Abnormal,,RECTANGLE (72192 16896 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_2859,Abnormal,,RECTANGLE (72704 16896 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_2860,Abnormal,,RECTANGLE (73216 16896 256 256),AI_Confidence:0.726;Method:MONAI_Demo
AI_Abnormal_2861,Abnormal,,RECTANGLE (74752 16896 256 256),AI_Confidence:0.742;Method:MONAI_Demo
AI_Abnormal_2862,Abnormal,,RECTANGLE (76288 16896 256 256),AI_Confidence:0.779;Method:MONAI_Demo
AI_Abnormal_2863,Abnormal,,RECTANGLE (77824 16896 256 256),AI_Confidence:0.770;Method:MONAI_Demo
AI_Abnormal_2864,Abnormal,,RECTANGLE (78336 16896 256 256),AI_Confidence:0.866;Method:MONAI_Demo
AI_Abnormal_2865,Abnormal,,RECTANGLE (79872 16896 256 256),AI_Confidence:0.744;Method:MONAI_Demo
AI_Abnormal_2866,Abnormal,,RECTANGLE (80896 16896 256 256),AI_Confidence:0.701;Method:MONAI_Demo
AI_Abnormal_2867,Abnormal,,RECTANGLE (83456 16896 256 256),AI_Confidence:0.883;Method:MONAI_Demo
AI_Abnormal_2868,Abnormal,,RECTANGLE (88064 16896 256 256),AI_Confidence:0.797;Method:MONAI_Demo
AI_Abnormal_2869,Abnormal,,RECTANGLE (92672 16896 256 256),AI_Confidence:0.895;Method:MONAI_Demo
AI_Abnormal_2870,Abnormal,,RECTANGLE (93184 16896 256 256),AI_Confidence:0.758;Method:MONAI_Demo
AI_Abnormal_2871,Abnormal,,RECTANGLE (94208 16896 256 256),AI_Confidence:0.741;Method:MONAI_Demo
AI_Abnormal_2872,Abnormal,,RECTANGLE (94720 16896 256 256),AI_Confidence:0.762;Method:MONAI_Demo
AI_Abnormal_2873,Abnormal,,RECTANGLE (95744 16896 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_2874,Abnormal,,RECTANGLE (99840 16896 256 256),AI_Confidence:0.707;Method:MONAI_Demo
AI_Abnormal_2875,Abnormal,,RECTANGLE (100352 16896 256 256),AI_Confidence:0.834;Method:MONAI_Demo
AI_Abnormal_2876,Abnormal,,RECTANGLE (101888 16896 256 256),AI_Confidence:0.925;Method:MONAI_Demo
AI_Abnormal_2877,Abnormal,,RECTANGLE (105472 16896 256 256),AI_Confidence:0.826;Method:MONAI_Demo
AI_Abnormal_2878,Abnormal,,RECTANGLE (108032 16896 256 256),AI_Confidence:0.774;Method:MONAI_Demo
AI_Abnormal_2879,Abnormal,,RECTANGLE (109568 16896 256 256),AI_Confidence:0.946;Method:MONAI_Demo
AI_Abnormal_2880,Abnormal,,RECTANGLE (112128 16896 256 256),AI_Confidence:0.830;Method:MONAI_Demo
AI_Abnormal_2881,Abnormal,,RECTANGLE (113152 16896 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_2882,Abnormal,,RECTANGLE (115200 16896 256 256),AI_Confidence:0.738;Method:MONAI_Demo
AI_Abnormal_2883,Abnormal,,RECTANGLE (116736 16896 256 256),AI_Confidence:0.773;Method:MONAI_Demo
AI_Abnormal_2884,Abnormal,,RECTANGLE (117760 16896 256 256),AI_Confidence:0.767;Method:MONAI_Demo
AI_Abnormal_2885,Abnormal,,RECTANGLE (118272 16896 256 256),AI_Confidence:0.837;Method:MONAI_Demo
AI_Abnormal_2886,Abnormal,,RECTANGLE (118784 16896 256 256),AI_Confidence:0.907;Method:MONAI_Demo
AI_Abnormal_2887,Abnormal,,RECTANGLE (123392 16896 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_2888,Abnormal,,RECTANGLE (125440 16896 256 256),AI_Confidence:0.983;Method:MONAI_Demo
AI_Abnormal_2889,Abnormal,,RECTANGLE (126976 16896 256 256),AI_Confidence:0.977;Method:MONAI_Demo
AI_Abnormal_2890,Abnormal,,RECTANGLE (127488 16896 256 256),AI_Confidence:0.775;Method:MONAI_Demo
AI_Abnormal_2891,Abnormal,,RECTANGLE (128512 16896 256 256),AI_Confidence:0.815;Method:MONAI_Demo
AI_Abnormal_2892,Abnormal,,RECTANGLE (130560 16896 256 256),AI_Confidence:0.773;Method:MONAI_Demo
AI_Abnormal_2893,Abnormal,,RECTANGLE (131584 16896 256 256),AI_Confidence:0.837;Method:MONAI_Demo
AI_Abnormal_2894,Abnormal,,RECTANGLE (176128 16896 256 256),AI_Confidence:0.865;Method:MONAI_Demo
AI_Abnormal_2895,Abnormal,,RECTANGLE (178688 16896 256 256),AI_Confidence:0.948;Method:MONAI_Demo
AI_Abnormal_2896,Abnormal,,RECTANGLE (180224 16896 256 256),AI_Confidence:0.706;Method:MONAI_Demo
AI_Abnormal_2897,Abnormal,,RECTANGLE (184832 16896 256 256),AI_Confidence:0.793;Method:MONAI_Demo
AI_Abnormal_2898,Abnormal,,RECTANGLE (185344 16896 256 256),AI_Confidence:0.781;Method:MONAI_Demo
AI_Abnormal_2899,Abnormal,,RECTANGLE (2048 17408 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_2900,Abnormal,,RECTANGLE (3072 17408 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_2901,Abnormal,,RECTANGLE (20480 17408 256 256),AI_Confidence:0.708;Method:MONAI_Demo
AI_Abnormal_2902,Abnormal,,RECTANGLE (34816 17408 256 256),AI_Confidence:0.733;Method:MONAI_Demo
AI_Abnormal_2903,Abnormal,,RECTANGLE (35328 17408 256 256),AI_Confidence:0.870;Method:MONAI_Demo
AI_Abnormal_2904,Abnormal,,RECTANGLE (38912 17408 256 256),AI_Confidence:0.830;Method:MONAI_Demo
AI_Abnormal_2905,Abnormal,,RECTANGLE (39424 17408 256 256),AI_Confidence:0.986;Method:MONAI_Demo
AI_Abnormal_2906,Abnormal,,RECTANGLE (40448 17408 256 256),AI_Confidence:0.763;Method:MONAI_Demo
AI_Abnormal_2907,Abnormal,,RECTANGLE (41984 17408 256 256),AI_Confidence:0.870;Method:MONAI_Demo
AI_Abnormal_2908,Abnormal,,RECTANGLE (44032 17408 256 256),AI_Confidence:0.937;Method:MONAI_Demo
AI_Abnormal_2909,Abnormal,,RECTANGLE (45056 17408 256 256),AI_Confidence:0.880;Method:MONAI_Demo
AI_Abnormal_2910,Abnormal,,RECTANGLE (45568 17408 256 256),AI_Confidence:0.952;Method:MONAI_Demo
AI_Abnormal_2911,Abnormal,,RECTANGLE (47104 17408 256 256),AI_Confidence:0.798;Method:MONAI_Demo
AI_Abnormal_2912,Abnormal,,RECTANGLE (47616 17408 256 256),AI_Confidence:0.867;Method:MONAI_Demo
AI_Abnormal_2913,Abnormal,,RECTANGLE (48128 17408 256 256),AI_Confidence:0.874;Method:MONAI_Demo
AI_Abnormal_2914,Abnormal,,RECTANGLE (51712 17408 256 256),AI_Confidence:0.705;Method:MONAI_Demo
AI_Abnormal_2915,Abnormal,,RECTANGLE (56320 17408 256 256),AI_Confidence:0.807;Method:MONAI_Demo
AI_Abnormal_2916,Abnormal,,RECTANGLE (56832 17408 256 256),AI_Confidence:0.811;Method:MONAI_Demo
AI_Abnormal_2917,Abnormal,,RECTANGLE (57856 17408 256 256),AI_Confidence:0.829;Method:MONAI_Demo
AI_Abnormal_2918,Abnormal,,RECTANGLE (62464 17408 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_2919,Abnormal,,RECTANGLE (65024 17408 256 256),AI_Confidence:0.880;Method:MONAI_Demo
AI_Abnormal_2920,Abnormal,,RECTANGLE (66048 17408 256 256),AI_Confidence:0.910;Method:MONAI_Demo
AI_Abnormal_2921,Abnormal,,RECTANGLE (67072 17408 256 256),AI_Confidence:0.734;Method:MONAI_Demo
AI_Abnormal_2922,Abnormal,,RECTANGLE (73728 17408 256 256),AI_Confidence:0.818;Method:MONAI_Demo
AI_Abnormal_2923,Abnormal,,RECTANGLE (75776 17408 256 256),AI_Confidence:0.782;Method:MONAI_Demo
AI_Abnormal_2924,Abnormal,,RECTANGLE (76800 17408 256 256),AI_Confidence:0.724;Method:MONAI_Demo
AI_Abnormal_2925,Abnormal,,RECTANGLE (79872 17408 256 256),AI_Confidence:0.771;Method:MONAI_Demo
AI_Abnormal_2926,Abnormal,,RECTANGLE (80896 17408 256 256),AI_Confidence:0.981;Method:MONAI_Demo
AI_Abnormal_2927,Abnormal,,RECTANGLE (84480 17408 256 256),AI_Confidence:0.728;Method:MONAI_Demo
AI_Abnormal_2928,Abnormal,,RECTANGLE (85504 17408 256 256),AI_Confidence:0.922;Method:MONAI_Demo
AI_Abnormal_2929,Abnormal,,RECTANGLE (87552 17408 256 256),AI_Confidence:0.903;Method:MONAI_Demo
AI_Abnormal_2930,Abnormal,,RECTANGLE (88576 17408 256 256),AI_Confidence:0.957;Method:MONAI_Demo
AI_Abnormal_2931,Abnormal,,RECTANGLE (89600 17408 256 256),AI_Confidence:0.917;Method:MONAI_Demo
AI_Abnormal_2932,Abnormal,,RECTANGLE (90112 17408 256 256),AI_Confidence:0.964;Method:MONAI_Demo
AI_Abnormal_2933,Abnormal,,RECTANGLE (92672 17408 256 256),AI_Confidence:0.867;Method:MONAI_Demo
AI_Abnormal_2934,Abnormal,,RECTANGLE (93696 17408 256 256),AI_Confidence:0.783;Method:MONAI_Demo
AI_Abnormal_2935,Abnormal,,RECTANGLE (94208 17408 256 256),AI_Confidence:0.774;Method:MONAI_Demo
AI_Abnormal_2936,Abnormal,,RECTANGLE (95232 17408 256 256),AI_Confidence:0.822;Method:MONAI_Demo
AI_Abnormal_2937,Abnormal,,RECTANGLE (95744 17408 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_2938,Abnormal,,RECTANGLE (101888 17408 256 256),AI_Confidence:0.826;Method:MONAI_Demo
AI_Abnormal_2939,Abnormal,,RECTANGLE (102400 17408 256 256),AI_Confidence:0.787;Method:MONAI_Demo
AI_Abnormal_2940,Abnormal,,RECTANGLE (103424 17408 256 256),AI_Confidence:0.774;Method:MONAI_Demo
AI_Abnormal_2941,Abnormal,,RECTANGLE (103936 17408 256 256),AI_Confidence:0.943;Method:MONAI_Demo
AI_Abnormal_2942,Abnormal,,RECTANGLE (107520 17408 256 256),AI_Confidence:0.839;Method:MONAI_Demo
AI_Abnormal_2943,Abnormal,,RECTANGLE (109568 17408 256 256),AI_Confidence:0.789;Method:MONAI_Demo
AI_Abnormal_2944,Abnormal,,RECTANGLE (110080 17408 256 256),AI_Confidence:0.926;Method:MONAI_Demo
AI_Abnormal_2945,Abnormal,,RECTANGLE (110592 17408 256 256),AI_Confidence:0.944;Method:MONAI_Demo
AI_Abnormal_2946,Abnormal,,RECTANGLE (111104 17408 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_2947,Abnormal,,RECTANGLE (111616 17408 256 256),AI_Confidence:0.921;Method:MONAI_Demo
AI_Abnormal_2948,Abnormal,,RECTANGLE (113152 17408 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_2949,Abnormal,,RECTANGLE (114176 17408 256 256),AI_Confidence:0.873;Method:MONAI_Demo
AI_Abnormal_2950,Abnormal,,RECTANGLE (115712 17408 256 256),AI_Confidence:0.749;Method:MONAI_Demo
AI_Abnormal_2951,Abnormal,,RECTANGLE (117248 17408 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_2952,Abnormal,,RECTANGLE (118272 17408 256 256),AI_Confidence:0.851;Method:MONAI_Demo
AI_Abnormal_2953,Abnormal,,RECTANGLE (120832 17408 256 256),AI_Confidence:0.715;Method:MONAI_Demo
AI_Abnormal_2954,Abnormal,,RECTANGLE (121344 17408 256 256),AI_Confidence:0.847;Method:MONAI_Demo
AI_Abnormal_2955,Abnormal,,RECTANGLE (123904 17408 256 256),AI_Confidence:0.975;Method:MONAI_Demo
AI_Abnormal_2956,Abnormal,,RECTANGLE (124416 17408 256 256),AI_Confidence:0.728;Method:MONAI_Demo
AI_Abnormal_2957,Abnormal,,RECTANGLE (129024 17408 256 256),AI_Confidence:0.768;Method:MONAI_Demo
AI_Abnormal_2958,Abnormal,,RECTANGLE (129536 17408 256 256),AI_Confidence:0.911;Method:MONAI_Demo
AI_Abnormal_2959,Abnormal,,RECTANGLE (130048 17408 256 256),AI_Confidence:0.840;Method:MONAI_Demo
AI_Abnormal_2960,Abnormal,,RECTANGLE (131072 17408 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_2961,Abnormal,,RECTANGLE (177152 17408 256 256),AI_Confidence:0.908;Method:MONAI_Demo
AI_Abnormal_2962,Abnormal,,RECTANGLE (178176 17408 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_2963,Abnormal,,RECTANGLE (180736 17408 256 256),AI_Confidence:0.863;Method:MONAI_Demo
AI_Abnormal_2964,Abnormal,,RECTANGLE (181248 17408 256 256),AI_Confidence:0.880;Method:MONAI_Demo
AI_Abnormal_2965,Abnormal,,RECTANGLE (182272 17408 256 256),AI_Confidence:0.913;Method:MONAI_Demo
AI_Abnormal_2966,Abnormal,,RECTANGLE (184320 17408 256 256),AI_Confidence:0.775;Method:MONAI_Demo
AI_Abnormal_2967,Abnormal,,RECTANGLE (184832 17408 256 256),AI_Confidence:0.746;Method:MONAI_Demo
AI_Abnormal_2968,Abnormal,,RECTANGLE (185344 17408 256 256),AI_Confidence:0.728;Method:MONAI_Demo
AI_Abnormal_2969,Abnormal,,RECTANGLE (186880 17408 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_2970,Abnormal,,RECTANGLE (187904 17408 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_2971,Abnormal,,RECTANGLE (188928 17408 256 256),AI_Confidence:0.838;Method:MONAI_Demo
AI_Abnormal_2972,Abnormal,,RECTANGLE (3584 17920 256 256),AI_Confidence:0.757;Method:MONAI_Demo
AI_Abnormal_2973,Abnormal,,RECTANGLE (34304 17920 256 256),AI_Confidence:0.787;Method:MONAI_Demo
AI_Abnormal_2974,Abnormal,,RECTANGLE (35328 17920 256 256),AI_Confidence:0.791;Method:MONAI_Demo
AI_Abnormal_2975,Abnormal,,RECTANGLE (36352 17920 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_2976,Abnormal,,RECTANGLE (37888 17920 256 256),AI_Confidence:0.909;Method:MONAI_Demo
AI_Abnormal_2977,Abnormal,,RECTANGLE (38912 17920 256 256),AI_Confidence:0.901;Method:MONAI_Demo
AI_Abnormal_2978,Abnormal,,RECTANGLE (39936 17920 256 256),AI_Confidence:0.882;Method:MONAI_Demo
AI_Abnormal_2979,Abnormal,,RECTANGLE (40448 17920 256 256),AI_Confidence:0.888;Method:MONAI_Demo
AI_Abnormal_2980,Abnormal,,RECTANGLE (42496 17920 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_2981,Abnormal,,RECTANGLE (43008 17920 256 256),AI_Confidence:0.827;Method:MONAI_Demo
AI_Abnormal_2982,Abnormal,,RECTANGLE (46080 17920 256 256),AI_Confidence:0.793;Method:MONAI_Demo
AI_Abnormal_2983,Abnormal,,RECTANGLE (47616 17920 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_2984,Abnormal,,RECTANGLE (51712 17920 256 256),AI_Confidence:0.749;Method:MONAI_Demo
AI_Abnormal_2985,Abnormal,,RECTANGLE (52224 17920 256 256),AI_Confidence:0.885;Method:MONAI_Demo
AI_Abnormal_2986,Abnormal,,RECTANGLE (52736 17920 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_2987,Abnormal,,RECTANGLE (56320 17920 256 256),AI_Confidence:0.848;Method:MONAI_Demo
AI_Abnormal_2988,Abnormal,,RECTANGLE (64512 17920 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_2989,Abnormal,,RECTANGLE (66048 17920 256 256),AI_Confidence:0.971;Method:MONAI_Demo
AI_Abnormal_2990,Abnormal,,RECTANGLE (68608 17920 256 256),AI_Confidence:0.967;Method:MONAI_Demo
AI_Abnormal_2991,Abnormal,,RECTANGLE (69120 17920 256 256),AI_Confidence:0.825;Method:MONAI_Demo
AI_Abnormal_2992,Abnormal,,RECTANGLE (69632 17920 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_2993,Abnormal,,RECTANGLE (70144 17920 256 256),AI_Confidence:0.926;Method:MONAI_Demo
AI_Abnormal_2994,Abnormal,,RECTANGLE (73728 17920 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_2995,Abnormal,,RECTANGLE (75776 17920 256 256),AI_Confidence:0.748;Method:MONAI_Demo
AI_Abnormal_2996,Abnormal,,RECTANGLE (76288 17920 256 256),AI_Confidence:0.723;Method:MONAI_Demo
AI_Abnormal_2997,Abnormal,,RECTANGLE (77824 17920 256 256),AI_Confidence:0.871;Method:MONAI_Demo
AI_Abnormal_2998,Abnormal,,RECTANGLE (79360 17920 256 256),AI_Confidence:0.890;Method:MONAI_Demo
AI_Abnormal_2999,Abnormal,,RECTANGLE (84480 17920 256 256),AI_Confidence:0.876;Method:MONAI_Demo
AI_Abnormal_3000,Abnormal,,RECTANGLE (87040 17920 256 256),AI_Confidence:0.799;Method:MONAI_Demo
AI_Abnormal_3001,Abnormal,,RECTANGLE (88576 17920 256 256),AI_Confidence:0.901;Method:MONAI_Demo
AI_Abnormal_3002,Abnormal,,RECTANGLE (89600 17920 256 256),AI_Confidence:0.802;Method:MONAI_Demo
AI_Abnormal_3003,Abnormal,,RECTANGLE (90112 17920 256 256),AI_Confidence:0.738;Method:MONAI_Demo
AI_Abnormal_3004,Abnormal,,RECTANGLE (101888 17920 256 256),AI_Confidence:0.926;Method:MONAI_Demo
AI_Abnormal_3005,Abnormal,,RECTANGLE (103424 17920 256 256),AI_Confidence:0.910;Method:MONAI_Demo
